day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,109600,BANANAS,4899,4,4898,21,,,4905,21,,,,,4902,-144.91406
-1,109700,BANANAS,4898,28,,,,,4905,28,,,,,4901.5,-145.25
-1,109700,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,880
-1,109800,BANANAS,4899,2,4898,25,,,4905,27,,,,,4902,-130.53906
-1,109800,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,880
-1,109900,BANANAS,4899,29,,,,,4906,29,,,,,4902.5,-130.15625
-1,109900,PEARLS,9995,29,,,,,10005,29,,,,,10000,880
-1,110000,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,880
-1,110000,BANANAS,4899,25,,,,,4906,25,,,,,4902.5,-122.61719
-1,110100,BANANAS,4904,1,4899,25,,,4905,1,4906,24,,,4904.5,-126.3125
-1,110100,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,880
-1,110200,BANANAS,4899,27,,,,,4906,28,,,,,4902.5,-131.96094
-1,110200,PEARLS,9995,28,,,,,10005,28,,,,,10000,880
-1,110300,BANANAS,4899,27,,,,,4904,5,4906,27,,,4901.5,-145.23438
-1,110300,PEARLS,9996,1,9995,26,,,10002,5,10004,1,10005,26,9999,880
-1,110400,PEARLS,9995,26,,,,,10005,26,,,,,10000,880
-1,110400,BANANAS,4900,26,,,,,4907,26,,,,,4903.5,-138.8125
-1,110500,BANANAS,4900,21,,,,,4907,21,,,,,4903.5,-149.28125
-1,110500,PEARLS,9995,21,,,,,10005,21,,,,,10000,880
-1,110600,BANANAS,4900,27,,,,,4906,27,,,,,4903,-134.67188
-1,110600,PEARLS,9996,1,9995,26,,,9998,1,10004,1,10005,26,9997,880
-1,110700,BANANAS,4900,25,,,,,4906,2,4907,23,,,4903,-124.8125
-1,110700,PEARLS,10002,1,9996,2,9995,23,10004,2,10005,23,,,10003,882
-1,110800,PEARLS,9996,2,9995,22,,,10004,2,10005,22,,,10000,884
-1,110800,BANANAS,4903,4,4900,24,,,4906,2,4907,22,,,4904.5,-137.48438
-1,110900,BANANAS,4900,26,,,,,4904,2,4906,26,,,4902,-134.15625
-1,110900,PEARLS,9995,26,,,,,10002,2,10005,26,,,9998.5,884
-1,111000,BANANAS,4900,26,,,,,4907,26,,,,,4903.5,-136.78906
-1,111000,PEARLS,9995,26,,,,,10005,26,,,,,10000,884
-1,111100,BANANAS,4900,20,,,,,4902,5,4907,21,,,4901,-131.98438
-1,111100,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,884
-1,111200,PEARLS,9998,6,9996,1,9995,20,10004,1,10005,20,,,10001,884
-1,111200,BANANAS,4905,1,4901,6,4900,21,4907,21,,,,,4906,-117.82031
-1,111300,BANANAS,4900,29,,,,,4905,4,4906,1,4907,29,4902.5,-125.11719
-1,111300,PEARLS,9996,1,9995,29,,,10002,4,10004,1,10005,29,9999,884
-1,111400,BANANAS,4900,21,,,,,4907,21,,,,,4903.5,-120.421875
-1,111400,PEARLS,9995,21,,,,,9998,1,10005,21,,,9996.5,884
-1,111500,BANANAS,4901,1,4900,23,,,4907,24,,,,,4904,-128.20312
-1,111500,PEARLS,10002,5,9996,1,9995,23,10004,1,10005,23,,,10003,886
-1,111600,PEARLS,9996,1,9995,24,,,10002,1,10004,1,10005,24,9999,896
-1,111600,BANANAS,4900,25,,,,,4905,1,4907,25,,,4902.5,-127.375
-1,111700,BANANAS,4901,20,,,,,4908,20,,,,,4904.5,-133.9375
-1,111700,PEARLS,9995,20,,,,,10005,20,,,,,10000,896
-1,111800,BANANAS,4901,25,,,,,4907,25,,,,,4904,-153.32031
-1,111800,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,896
-1,111900,BANANAS,4901,24,,,,,4907,24,,,,,4904,-155.47656
-1,111900,PEARLS,9996,2,9995,22,,,10004,2,10005,22,,,10000,896
-1,112000,BANANAS,4901,1,4900,23,,,4907,24,,,,,4904,-158.48438
-1,112000,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,896
-1,112100,PEARLS,9995,25,,,,,10005,25,,,,,10000,896
-1,112100,BANANAS,4900,25,,,,,4907,25,,,,,4903.5,-147.54688
-1,112200,BANANAS,4900,20,,,,,4906,20,,,,,4903,-152.71875
-1,112200,PEARLS,9995,20,,,,,10005,20,,,,,10000,896
-1,112300,BANANAS,4900,26,,,,,4906,2,4907,25,,,4903,-141.51562
-1,112300,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,896
-1,112400,PEARLS,9995,28,,,,,10005,28,,,,,10000,896
-1,112400,BANANAS,4900,28,,,,,4907,28,,,,,4903.5,-134.84375
-1,112500,PEARLS,9998,9,9996,1,9995,24,10004,1,10005,24,,,10001,896
-1,112500,BANANAS,4900,6,4899,25,,,4905,1,4906,24,,,4902.5,-129.80469
-1,112600,PEARLS,9995,29,,,,,10005,29,,,,,10000,896
-1,112600,BANANAS,4899,29,,,,,4906,29,,,,,4902.5,-130.21875
-1,112700,BANANAS,4899,22,,,,,4902,1,4906,22,,,4900.5,-120.046875
-1,112700,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,896
-1,112800,PEARLS,9995,27,,,,,10002,5,10005,27,,,9998.5,896
-1,112800,BANANAS,4900,27,,,,,4905,5,4907,27,,,4902.5,-124.92969
-1,112900,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,896
-1,112900,BANANAS,4900,2,4899,23,,,4906,25,,,,,4903,-113.83594
-1,113000,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,896
-1,113000,BANANAS,4900,1,4899,29,,,4906,30,,,,,4903,-126.63281
-1,113100,BANANAS,4900,22,,,,,4905,9,4907,22,,,4902.5,-128.00781
-1,113100,PEARLS,9995,22,,,,,10002,9,10005,22,,,9998.5,896
-1,113200,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,896
-1,113200,BANANAS,4900,25,,,,,4906,1,4907,24,,,4903,-126.91406
-1,113300,PEARLS,9996,2,9995,20,,,10002,2,10004,2,10005,20,9999,896
-1,113300,BANANAS,4900,22,,,,,4905,2,4906,2,4907,20,4902.5,-127.27344
-1,113400,PEARLS,10002,1,9995,29,,,10005,29,,,,,10003.5,896
-1,113400,BANANAS,4900,29,,,,,4906,29,,,,,4903,-125.109375
-1,113500,PEARLS,9998,3,9996,1,9995,28,10004,1,10005,28,,,10001,898
-1,113500,BANANAS,4905,1,4900,4,4899,28,4906,29,,,,,4905.5,-126.16406
-1,113600,BANANAS,4899,24,,,,,4904,3,4906,24,,,4901.5,-116.015625
-1,113600,PEARLS,9995,24,,,,,10002,3,10005,24,,,9998.5,898
-1,113700,PEARLS,9996,1,9995,26,,,10002,8,10004,1,10005,26,9999,898
-1,113700,BANANAS,4899,27,,,,,4903,8,4905,27,,,4901,-118.0625
-1,113800,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,898
-1,113800,BANANAS,4899,25,,,,,4906,25,,,,,4902.5,-127.15625
-1,113900,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,898
-1,113900,BANANAS,4899,21,,,,,4904,1,4906,21,,,4901.5,-106.21875
-1,114000,BANANAS,4900,2,4899,25,,,4906,27,,,,,4903,-91.39844
-1,114000,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,898
-1,114100,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,898
-1,114100,BANANAS,4904,1,4899,30,,,4906,30,,,,,4905,-105.421875
-1,114200,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,898
-1,114200,BANANAS,4898,31,,,,,4905,31,,,,,4901.5,-109.359375
-1,114300,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,898
-1,114300,BANANAS,4902,8,4898,1,4897,20,4904,21,,,,,4903,-101.203125
-1,114400,BANANAS,4898,2,4897,25,,,4904,27,,,,,4901,-94.046875
-1,114400,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,898
-1,114500,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,898
-1,114500,BANANAS,4898,26,,,,,4904,27,,,,,4901,-87.5
-1,114600,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,898
-1,114600,BANANAS,4898,1,4897,27,,,4904,28,,,,,4901,-79.38281
-1,114700,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,898
-1,114700,BANANAS,4902,4,4898,2,4897,28,4904,30,,,,,4903,-85.109375
-1,114800,BANANAS,4898,21,,,,,4905,21,,,,,4901.5,-80.78906
-1,114800,PEARLS,9995,21,,,,,10005,21,,,,,10000,898
-1,114900,PEARLS,9996,2,9995,25,,,10002,3,10004,2,10005,25,9999,898
-1,114900,BANANAS,4899,2,4898,25,,,4903,3,4905,27,,,4901,-71.84375
-1,115000,PEARLS,9996,2,9995,28,,,10002,4,10004,2,10005,28,9999,898
-1,115000,BANANAS,4902,5,4898,30,,,4903,4,4904,2,4905,28,4902.5,-59.601562
-1,115100,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,898
-1,115100,BANANAS,4898,1,4897,25,,,4904,27,,,,,4901,-58.359375
-1,115200,BANANAS,4898,7,4897,26,,,4904,28,,,,,4901,-60.945312
-1,115200,PEARLS,9998,5,9996,2,9995,26,10004,2,10005,26,,,10001,898
-1,115300,PEARLS,10002,11,9996,2,9995,28,10004,2,10005,28,,,10003,898
-1,115300,BANANAS,4898,30,,,,,4904,30,,,,,4901,-74.578125
-1,115400,PEARLS,9998,9,9996,1,9995,28,10004,1,10005,28,,,10001,898
-1,115400,BANANAS,4898,10,4897,28,,,4904,29,,,,,4901,-59.054688
-1,115500,PEARLS,9996,2,9995,23,,,9998,4,10004,2,10005,23,9997,898
-1,115500,BANANAS,4898,2,4897,23,,,4904,25,,,,,4901,-60.039062
-1,115600,BANANAS,4898,31,,,,,4905,31,,,,,4901.5,-47.585938
-1,115600,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,906
-1,115700,PEARLS,9998,5,9996,1,9995,30,10004,1,10005,30,,,10001,906
-1,115700,BANANAS,4899,5,4898,31,,,4904,31,,,,,4901.5,-57.46875
-1,115800,PEARLS,9995,30,,,,,10005,30,,,,,10000,906
-1,115800,BANANAS,4896,30,,,,,4903,30,,,,,4899.5,-42.179688
-1,115900,PEARLS,9998,9,9995,28,,,10005,28,,,,,10001.5,906
-1,115900,BANANAS,4899,6,4897,9,4896,28,4903,28,,,,,4901,-43.65625
-1,116000,BANANAS,4897,1,4896,29,,,4901,4,4903,30,,,4899,-49.6875
-1,116000,PEARLS,9996,1,9995,29,,,10002,4,10004,1,10005,29,9999,906
-1,116100,PEARLS,9995,28,,,,,10005,28,,,,,10000,906
-1,116100,BANANAS,4900,2,4897,28,,,4904,28,,,,,4902,-46.632812
-1,116200,PEARLS,9998,1,9995,26,,,10005,26,,,,,10001.5,906
-1,116200,BANANAS,4898,1,4897,26,,,4904,26,,,,,4901,-40.140625
-1,116300,PEARLS,9996,2,9995,24,,,9998,1,10002,10,10004,2,9997,906
-1,116300,BANANAS,4897,2,4896,24,,,4901,10,4903,26,,,4899,-42.703125
-1,116400,BANANAS,4897,2,4896,29,,,4901,2,4903,31,,,4899,-52.257812
-1,116400,PEARLS,9996,2,9995,29,,,9998,1,10002,2,10004,2,9997,908
-1,116500,BANANAS,4902,1,4897,29,,,4903,29,,,,,4902.5,-58.195312
-1,116500,PEARLS,9996,2,9995,27,,,10004,2,10005,27,,,10000,910
-1,116600,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,910
-1,116600,BANANAS,4897,29,,,,,4903,2,4904,28,,,4900,-61.601562
-1,116700,BANANAS,4897,1,4896,22,,,4903,23,,,,,4900,-77.59375
-1,116700,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,910
-1,116800,BANANAS,4897,30,,,,,4898,2,4904,30,,,4897.5,-79.4375
-1,116800,PEARLS,9995,30,,,,,10005,30,,,,,10000,910
-1,116900,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,910
-1,116900,BANANAS,4897,29,,,,,4903,29,,,,,4900,-81.578125
-1,117000,PEARLS,9995,21,,,,,10005,21,,,,,10000,910
-1,117000,BANANAS,4897,21,,,,,4903,21,,,,,4900,-74.859375
-1,117100,PEARLS,9996,2,9995,24,,,10002,4,10004,2,10005,24,9999,910
-1,117100,BANANAS,4897,26,,,,,4898,7,4902,4,4904,26,4897.5,-73.47656
-1,117200,BANANAS,4898,23,,,,,4904,1,4905,22,,,4901,-79.125
-1,117200,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,910
-1,117300,PEARLS,9995,29,,,,,10005,29,,,,,10000,910
-1,117300,BANANAS,4903,1,4897,29,,,4904,29,,,,,4903.5,-72.89844
-1,117400,PEARLS,9996,2,9995,30,,,10002,1,10004,2,10005,30,9999,910
-1,117400,BANANAS,4897,32,,,,,4904,32,,,,,4900.5,-70.78906
-1,117500,PEARLS,9996,1,9995,22,,,10002,8,10004,1,10005,22,9999,910
-1,117500,BANANAS,4898,23,,,,,4903,10,4905,23,,,4900.5,-73.86719
-1,117600,BANANAS,4899,5,4898,22,,,4905,23,,,,,4902,-70.140625
-1,117600,PEARLS,9998,4,9996,1,9995,22,10004,1,10005,22,,,10001,910
-1,117700,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,910
-1,117700,BANANAS,4898,24,,,,,4904,1,4905,23,,,4901,-54.804688
-1,117800,PEARLS,9996,1,9995,25,,,10002,5,10004,1,10005,25,9999,910
-1,117800,BANANAS,4898,26,,,,,4903,5,4905,26,,,4900.5,-55.976562
-1,117900,BANANAS,4898,31,,,,,4904,1,4905,30,,,4901,-62.742188
-1,117900,PEARLS,9996,1,9995,30,,,9998,1,10004,1,10005,30,9997,910
-1,118000,BANANAS,4904,1,4898,30,,,4905,30,,,,,4904.5,-60.640625
-1,118000,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,912
-1,118100,BANANAS,4899,4,4898,20,,,4905,20,,,,,4902,-63.765625
-1,118100,PEARLS,10002,1,9998,4,9995,20,10005,20,,,,,10003.5,912
-1,118200,PEARLS,9996,1,9995,25,,,10002,7,10004,1,10005,25,9999,914
-1,118200,BANANAS,4898,26,,,,,4903,7,4905,26,,,4900.5,-51.6875
-1,118300,BANANAS,4898,23,,,,,4903,3,4905,23,,,4900.5,-58.710938
-1,118300,PEARLS,10002,2,9995,23,,,10005,23,,,,,10003.5,914
-1,118400,BANANAS,4898,28,,,,,4905,28,,,,,4901.5,-54.773438
-1,118400,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,918
-1,118500,BANANAS,4899,38,,,,,4905,28,,,,,4902,-54.609375
-1,118500,PEARLS,9998,10,9995,28,,,10005,28,,,,,10001.5,918
-1,118600,PEARLS,9998,7,9996,2,9995,28,10004,2,10005,28,,,10001,918
-1,118600,BANANAS,4898,28,,,,,4899,4,4905,30,,,4898.5,-47.382812
-1,118700,BANANAS,4898,29,,,,,4905,29,,,,,4901.5,-60.070312
-1,118700,PEARLS,9996,2,9995,27,,,10004,2,10005,27,,,10000,918
-1,118800,BANANAS,4898,24,,,,,4905,24,,,,,4901.5,-61.84375
-1,118800,PEARLS,9995,24,,,,,10005,24,,,,,10000,918
-1,118900,BANANAS,4899,28,,,,,4905,28,,,,,4902,-79.09375
-1,118900,PEARLS,10002,3,9996,1,9995,27,10004,1,10005,27,,,10003,918
-1,119000,PEARLS,9996,1,9995,26,,,9998,1,10004,1,10005,26,9997,924
-1,119000,BANANAS,4899,27,,,,,4905,27,,,,,4902,-75.22656
-1,119100,BANANAS,4899,25,,,,,4905,25,,,,,4902,-78.609375
-1,119100,PEARLS,10002,1,9995,25,,,10005,25,,,,,10003.5,926
-1,119200,BANANAS,4900,1,4899,28,,,4906,29,,,,,4903,-81.953125
-1,119200,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,928
-1,119300,BANANAS,4900,23,,,,,4907,23,,,,,4903.5,-68.36719
-1,119300,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,928
-1,119400,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,928
-1,119400,BANANAS,4900,27,,,,,4907,27,,,,,4903.5,-64.3125
-1,119500,BANANAS,4900,27,,,,,4907,27,,,,,4903.5,-60.9375
-1,119500,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,928
-1,119600,BANANAS,4900,25,,,,,4907,25,,,,,4903.5,-73.71875
-1,119600,PEARLS,9995,25,,,,,10005,25,,,,,10000,928
-1,119700,BANANAS,4901,25,,,,,4907,2,4908,23,,,4904,-76.21875
-1,119700,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,928
-1,119800,PEARLS,9995,26,,,,,10005,26,,,,,10000,928
-1,119800,BANANAS,4901,26,,,,,4902,1,4908,26,,,4901.5,-69.390625
-1,119900,BANANAS,4902,25,,,,,4906,8,4908,25,,,4904,-72.46875
-1,119900,PEARLS,9996,2,9995,23,,,10002,9,10004,2,10005,23,9999,928
-1,120000,BANANAS,4901,1,4900,27,,,4907,28,,,,,4904,-57.820312
-1,120000,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,928
-1,120100,BANANAS,4901,2,4900,20,,,4907,22,,,,,4904,-59.492188
-1,120100,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,928
-1,120200,PEARLS,10002,4,9995,23,,,10005,23,,,,,10003.5,928
-1,120200,BANANAS,4900,23,,,,,4901,1,4907,23,,,4900.5,-60.203125
-1,120300,BANANAS,4900,28,,,,,4904,1,4906,28,,,4902,-71.13281
-1,120300,PEARLS,9995,28,,,,,10002,1,10005,28,,,9998.5,936
-1,120400,BANANAS,4901,5,4900,28,,,4907,28,,,,,4904,-70.69531
-1,120400,PEARLS,9998,5,9995,28,,,10005,28,,,,,10001.5,936
-1,120500,BANANAS,4900,29,,,,,4907,29,,,,,4903.5,-57.296875
-1,120500,PEARLS,9995,29,,,,,10005,29,,,,,10000,936
-1,120600,PEARLS,9998,10,9996,2,9995,25,10004,2,10005,25,,,10001,936
-1,120600,BANANAS,4901,10,4900,27,,,4906,2,4907,25,,,4903.5,-62.09375
-1,120700,BANANAS,4901,21,,,,,4907,21,,,,,4904,-79.453125
-1,120700,PEARLS,9996,1,9995,20,,,9998,1,10004,1,10005,20,9997,936
-1,120800,BANANAS,4901,2,4900,26,,,4907,28,,,,,4904,-74.30469
-1,120800,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,938
-1,120900,BANANAS,4901,1,4900,23,,,4905,2,4907,24,,,4903,-75
-1,120900,PEARLS,10002,1,9996,1,9995,23,10004,1,10005,23,,,10003,938
-1,121000,BANANAS,4901,26,,,,,4907,26,,,,,4904,-69.015625
-1,121000,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,940
-1,121100,PEARLS,9995,21,,,,,10005,21,,,,,10000,940
-1,121100,BANANAS,4901,21,,,,,4908,21,,,,,4904.5,-69.92969
-1,121200,PEARLS,9995,27,,,,,10005,27,,,,,10000,940
-1,121200,BANANAS,4901,27,,,,,4908,27,,,,,4904.5,-57.671875
-1,121300,BANANAS,4901,27,,,,,4902,1,4908,27,,,4901.5,-67.11719
-1,121300,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,940
-1,121400,PEARLS,9995,20,,,,,10005,20,,,,,10000,940
-1,121400,BANANAS,4902,20,,,,,4909,20,,,,,4905.5,-85.390625
-1,121500,PEARLS,10002,1,9995,27,,,10005,27,,,,,10003.5,940
-1,121500,BANANAS,4902,27,,,,,4909,27,,,,,4905.5,-77.640625
-1,121600,PEARLS,9996,2,9995,29,,,10002,3,10004,2,10005,29,9999,942
-1,121600,BANANAS,4905,3,4902,31,,,4907,2,4908,2,4909,29,4906,-80.296875
-1,121700,BANANAS,4907,1,4902,26,,,4909,26,,,,,4908,-76.03125
-1,121700,PEARLS,9996,1,9995,25,,,10004,1,10005,25,,,10000,942
-1,121800,PEARLS,9995,27,,,,,10002,6,10005,27,,,9998.5,942
-1,121800,BANANAS,4901,27,,,,,4906,6,4908,27,,,4903.5,-76.84375
-1,121900,PEARLS,10002,1,9996,2,9995,20,10004,2,10005,20,,,10003,942
-1,121900,BANANAS,4902,22,,,,,4909,22,,,,,4905.5,-85.5625
-1,122000,PEARLS,9996,1,9995,30,,,10002,1,10004,1,10005,30,9999,944
-1,122000,BANANAS,4902,31,,,,,4907,1,4909,31,,,4904.5,-91.63281
-1,122100,BANANAS,4902,32,,,,,4908,23,,,,,4905,-104.203125
-1,122100,PEARLS,9998,9,9996,1,9995,22,10004,1,10005,22,,,10001,944
-1,122200,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,944
-1,122200,BANANAS,4902,2,4901,26,,,4904,1,4908,28,,,4903,-107.69531
-1,122300,PEARLS,9995,24,,,,,10005,24,,,,,10000,944
-1,122300,BANANAS,4901,24,,,,,4908,24,,,,,4904.5,-110.03906
-1,122400,PEARLS,9995,22,,,,,10005,22,,,,,10000,944
-1,122400,BANANAS,4901,22,,,,,4908,22,,,,,4904.5,-132.74219
-1,122500,PEARLS,9996,2,9995,21,,,10002,6,10004,2,10005,21,9999,944
-1,122500,BANANAS,4904,4,4902,23,,,4906,6,4908,23,,,4905,-142.17969
-1,122600,BANANAS,4907,1,4903,4,4902,24,4908,1,4909,23,,,4907.5,-145.48438
-1,122600,PEARLS,9998,4,9996,1,9995,23,10004,1,10005,23,,,10001,944
-1,122700,PEARLS,10002,5,9995,21,,,10005,21,,,,,10003.5,944
-1,122700,BANANAS,4902,21,,,,,4909,21,,,,,4905.5,-142.35938
-1,122800,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,944
-1,122800,BANANAS,4903,31,,,,,4909,32,,,,,4906,-146.78906
-1,122900,PEARLS,9995,23,,,,,10002,4,10005,23,,,9998.5,944
-1,122900,BANANAS,4902,23,,,,,4907,4,4909,23,,,4904.5,-156.41406
-1,123000,BANANAS,4902,27,,,,,4909,27,,,,,4905.5,-162.35156
-1,123000,PEARLS,9995,27,,,,,10005,27,,,,,10000,944
-1,123100,PEARLS,10002,1,10000,3,9995,21,10005,21,,,,,10003.5,944
-1,123100,BANANAS,4902,21,,,,,4909,21,,,,,4905.5,-162.65625
-1,123200,PEARLS,9996,2,9995,24,,,9998,1,10004,2,10005,24,9997,946
-1,123200,BANANAS,4902,25,,,,,4908,2,4909,24,,,4905,-163.28906
-1,123300,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,948
-1,123300,BANANAS,4902,21,,,,,4909,21,,,,,4905.5,-164.20312
-1,123400,BANANAS,4903,24,,,,,4909,1,4910,23,,,4906,-157.72656
-1,123400,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,948
-1,123500,PEARLS,9998,5,9996,2,9995,21,10004,2,10005,21,,,10001,948
-1,123500,BANANAS,4904,6,4903,23,,,4909,2,4910,21,,,4906.5,-150.23438
-1,123600,PEARLS,9995,30,,,,,10005,30,,,,,10000,948
-1,123600,BANANAS,4903,30,,,,,4910,30,,,,,4906.5,-138.53125
-1,123700,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,948
-1,123700,BANANAS,4904,28,,,,,4910,1,4911,27,,,4907,-134.4375
-1,123800,BANANAS,4904,31,,,,,4910,31,,,,,4907,-145.70312
-1,123800,PEARLS,9996,2,9995,29,,,10004,2,10005,29,,,10000,948
-1,123900,PEARLS,9995,27,,,,,10005,27,,,,,10000,948
-1,123900,BANANAS,4909,7,4905,1,4904,27,4911,27,,,,,4910,-146.78906
-1,124000,PEARLS,10002,1,9995,25,,,10005,25,,,,,10003.5,948
-1,124000,BANANAS,4904,25,,,,,4911,25,,,,,4907.5,-137.98438
-1,124100,PEARLS,9995,28,,,,,9998,3,10005,28,,,9996.5,950
-1,124100,BANANAS,4903,28,,,,,4910,28,,,,,4906.5,-131.60938
-1,124200,BANANAS,4903,32,,,,,4910,32,,,,,4906.5,-116.83594
-1,124200,PEARLS,9996,2,9995,30,,,9998,5,10004,2,10005,30,9997,956
-1,124300,PEARLS,9998,9,9995,23,,,10005,23,,,,,10001.5,966
-1,124300,BANANAS,4909,1,4904,9,4903,23,4910,23,,,,,4909.5,-118.3125
-1,124400,PEARLS,9995,24,,,,,10005,24,,,,,10000,966
-1,124400,BANANAS,4903,24,,,,,4910,24,,,,,4906.5,-126.046875
-1,124500,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,966
-1,124500,BANANAS,4903,23,,,,,4909,2,4910,21,,,4906,-118.39844
-1,124600,BANANAS,4903,30,,,,,4910,30,,,,,4906.5,-111.375
-1,124600,PEARLS,9995,30,,,,,10005,30,,,,,10000,966
-1,124700,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,966
-1,124700,BANANAS,4904,2,4903,30,,,4910,32,,,,,4907,-109.67969
-1,124800,PEARLS,9995,28,,,,,10005,28,,,,,10000,966
-1,124800,BANANAS,4903,28,,,,,4910,28,,,,,4906.5,-113.21094
-1,124900,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,966
-1,124900,BANANAS,4903,1,4902,22,,,4909,23,,,,,4906,-116.09375
-1,125000,BANANAS,4903,27,,,,,4910,27,,,,,4906.5,-115.9375
-1,125000,PEARLS,9995,27,,,,,10005,27,,,,,10000,966
-1,125100,PEARLS,9996,1,9995,25,,,9998,5,10004,1,10005,25,9997,966
-1,125100,BANANAS,4908,1,4903,26,,,4909,1,4910,25,,,4908.5,-120.78125
-1,125200,PEARLS,9998,6,9996,2,9995,22,10004,2,10005,22,,,10001,976
-1,125200,BANANAS,4908,1,4903,8,4902,22,4909,24,,,,,4908.5,-118.828125
-1,125300,BANANAS,4903,6,4902,25,,,4909,25,,,,,4906,-120.74219
-1,125300,PEARLS,9998,6,9995,25,,,10005,25,,,,,10001.5,976
-1,125400,BANANAS,4903,26,,,,,4909,2,4910,24,,,4906,-132.41406
-1,125400,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,976
-1,125500,BANANAS,4903,26,,,,,4910,26,,,,,4906.5,-128.99219
-1,125500,PEARLS,9995,26,,,,,9998,1,10005,26,,,9996.5,976
-1,125600,PEARLS,9996,1,9995,30,,,10002,1,10004,1,10005,30,9999,978
-1,125600,BANANAS,4908,10,4903,31,,,4909,1,4910,30,,,4908.5,-126.16406
-1,125700,PEARLS,9998,2,9996,2,9995,24,10004,2,10005,24,,,10001,978
-1,125700,BANANAS,4904,2,4903,26,,,4909,2,4910,24,,,4906.5,-133.92188
-1,125800,BANANAS,4904,25,,,,,4909,1,4910,1,4911,24,4906.5,-131.33594
-1,125800,PEARLS,9996,1,9995,24,,,10002,1,10004,1,10005,24,9999,978
-1,125900,PEARLS,10000,2,9996,1,9995,21,10004,1,10005,21,,,10002,978
-1,125900,BANANAS,4908,1,4904,22,,,4911,22,,,,,4909.5,-131.42188
-1,126000,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,978
-1,126000,BANANAS,4905,2,4904,20,,,4911,22,,,,,4908,-119.421875
-1,126100,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,978
-1,126100,BANANAS,4905,31,,,,,4911,1,4912,30,,,4908,-114.53906
-1,126200,BANANAS,4905,5,4904,27,,,4911,29,,,,,4908,-114.625
-1,126200,PEARLS,9998,4,9996,2,9995,27,10004,2,10005,27,,,10001,978
-1,126300,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,978
